profile_id,education_level,OL_subject_0_score,OL_subject_1_score,OL_subject_2_score,OL_subject_3_score,AL_stream,AL_subject_0_score,AL_subject_1_score,AL_subject_2_score,university_score,gpa
3252,0,96,25,66,80,,,,,,
3253,0,98,55,2,18,,,,,,
3254,0,66,94,15,30,,,,,,
3255,1,52,95,50,71,0,17,35,29,,
3256,2,63,80,45,12,4,,,,93,2.9
3257,2,67,96,22,94,0,45,25,86,97,3.22
3258,0,73,98,63,27,,,,,,
3259,1,39,22,19,34,1,79,34,,,
3260,1,88,72,89,99,1,62,12,,,
3261,1,25,78,86,50,1,9,79,,,
3262,0,56,65,18,30,,,,,,
3263,2,87,61,62,65,2,,,,87,2.57
3264,2,57,58,79,16,1,87,71,,67,3.27
3265,0,62,70,51,30,,,,,,
3266,0,65,67,60,79,,,,,,
3267,0,62,65,44,57,,,,,,
3268,0,56,83,17,66,,,,,,
3269,2,78,47,78,18,1,51,10,,60,2.99
3270,1,74,77,74,74,2,,,,,
3271,2,66,33,65,26,0,42,65,39,83,3.83
3272,2,39,73,45,85,4,,,,71,2.68
3273,1,11,24,78,72,0,72,98,58,,
3274,2,21,90,93,13,3,,,,72,3.37
3275,2,90,53,14,15,0,21,84,7,69,3.6
3276,2,2,46,13,2,2,,,,85,3.17
3277,2,63,51,10,93,1,76,29,,89,3.37
3278,0,94,90,97,75,,,,,,
3279,1,72,53,40,87,1,24,48,,,
3280,0,70,61,95,52,,,,,,
3281,1,11,55,15,50,0,50,97,21,,
3282,0,92,99,21,78,,,,,,
3283,0,53,22,2,61,,,,,,
3284,1,20,23,38,4,0,36,40,18,,
3285,0,54,24,96,97,,,,,,
3286,2,69,28,34,62,2,,,,60,4.0
3287,2,23,58,32,26,4,,,,76,3.42
3288,2,61,19,97,32,4,,,,99,3.01
3289,1,64,95,27,94,2,,,,,
3290,1,78,86,50,6,0,21,79,24,,
3291,2,65,31,58,41,0,15,77,86,91,2.94
3292,0,93,8,46,76,,,,,,
3293,1,72,89,44,13,3,,,,,
3294,1,65,75,29,15,1,95,95,,,
3295,1,84,8,12,87,3,,,,,
3296,1,73,43,21,1,1,1,27,,,
3297,0,4,19,26,83,,,,,,
3298,2,62,86,57,14,4,,,,99,2.78
3299,0,49,15,74,9,,,,,,
3300,0,91,88,48,11,,,,,,
3301,0,27,82,23,51,,,,,,
3302,1,58,71,22,54,0,19,15,57,,
3303,2,21,50,37,90,0,68,2,24,86,2.89
3304,1,12,24,75,28,0,24,25,98,,
3305,0,85,56,7,77,,,,,,
3306,2,79,61,60,22,0,89,49,6,93,2.51
3307,2,16,42,55,2,1,87,54,,82,3.33
3308,1,79,42,70,77,1,99,72,,,
3309,0,77,97,22,14,,,,,,
3310,1,93,41,42,25,0,88,69,34,,
3311,2,94,23,17,5,0,39,46,44,92,3.13
3312,0,92,29,91,75,,,,,,
3313,1,93,99,79,22,0,27,69,13,,
3314,0,60,99,25,19,,,,,,
3315,1,18,3,97,81,4,,,,,
3316,0,81,87,86,48,,,,,,
3317,0,27,50,78,33,,,,,,
3318,1,2,83,29,88,1,39,29,,,
3319,2,86,55,16,17,1,82,24,,87,3.33
3320,2,64,17,73,12,1,63,77,,66,3.49
3321,0,76,37,10,32,,,,,,
3322,1,80,69,93,60,2,,,,,
3323,2,81,32,95,81,3,,,,84,3.64
3324,2,30,87,2,83,2,,,,60,3.63
3325,2,34,56,31,83,4,,,,85,2.88
3326,1,62,19,76,98,0,21,38,17,,
3327,1,7,85,44,43,3,,,,,
3328,2,11,53,37,63,0,92,28,95,88,2.66
3329,2,74,57,63,74,4,,,,70,3.63
3330,2,12,51,51,22,2,,,,73,3.17
3331,1,78,93,82,28,4,,,,,
3332,1,98,45,75,39,2,,,,,
3333,1,91,70,54,43,4,,,,,
3334,1,7,92,71,23,2,,,,,
3335,2,92,34,94,31,4,,,,72,3.68
3336,1,7,93,89,87,3,,,,,
3337,0,38,25,13,25,,,,,,
3338,2,64,31,89,30,3,,,,96,2.88
3339,0,89,73,0,82,,,,,,
3340,2,60,95,99,57,3,,,,99,3.0
3341,2,76,94,98,98,0,27,97,0,71,3.19
3342,2,13,78,29,29,4,,,,70,3.55
3343,2,97,32,27,72,2,,,,83,2.8
3344,0,41,21,78,31,,,,,,
3345,1,5,44,37,67,1,26,5,,,
3346,0,59,71,66,35,,,,,,
3347,0,40,93,53,77,,,,,,
3348,2,26,52,90,90,0,86,16,23,67,3.16
3349,1,74,60,79,2,3,,,,,
3350,2,50,38,63,96,3,,,,92,2.94
3351,0,53,79,54,65,,,,,,
3352,1,82,11,76,39,4,,,,,
3353,0,44,98,69,51,,,,,,
3354,2,16,57,84,39,0,89,63,62,85,2.16
3355,1,84,23,31,11,2,,,,,
3356,2,84,98,6,42,0,76,73,36,67,3.43
3357,1,45,8,31,97,2,,,,,
3358,1,80,52,17,13,3,,,,,
3359,0,55,88,99,90,,,,,,
3360,1,22,37,62,45,4,,,,,
3361,1,81,71,71,57,2,,,,,
3362,2,29,58,79,36,0,30,79,38,65,3.57
3363,0,77,32,42,69,,,,,,
3364,0,75,83,86,96,,,,,,
3365,1,12,9,27,64,3,,,,,
3366,2,45,94,16,66,2,,,,60,3.2
3367,2,48,33,60,94,0,55,94,4,83,3.27
3368,1,51,77,99,2,0,28,20,34,,
3369,2,4,38,69,32,2,,,,98,2.88
3370,2,5,80,25,59,4,,,,98,3.78
3371,2,60,11,52,96,1,83,97,,65,2.86
3372,2,33,76,44,69,3,,,,82,3.16
3373,0,32,19,60,14,,,,,,
3374,1,97,80,59,30,2,,,,,
3375,2,58,73,70,25,0,83,13,75,99,3.4
3376,0,21,2,30,1,,,,,,
3377,2,13,93,55,68,0,55,17,77,83,3.44
3378,1,57,61,2,57,4,,,,,
3379,2,75,86,65,59,2,,,,97,2.47
3380,1,96,77,1,47,2,,,,,
3381,1,57,9,47,5,1,10,23,,,
3382,2,8,18,64,70,2,,,,88,2.53
3383,1,9,6,14,1,0,59,32,69,,
3384,2,92,42,21,67,4,,,,90,2.88
3385,2,7,10,79,52,1,23,28,,83,2.8
3386,1,80,2,49,61,3,,,,,
3387,0,67,79,57,71,,,,,,
3388,1,7,78,91,19,2,,,,,
3389,1,82,54,0,73,1,43,69,,,
3390,1,85,93,17,11,4,,,,,
3391,2,74,94,8,15,2,,,,88,3.28
3392,0,54,12,10,28,,,,,,
3393,0,65,20,69,95,,,,,,
3394,1,59,35,80,60,2,,,,,
3395,1,8,81,3,33,1,98,35,,,
3396,1,84,20,10,70,2,,,,,
3397,0,52,12,47,91,,,,,,
3398,0,14,95,80,68,,,,,,
3399,2,65,33,15,43,2,,,,71,2.57
3400,2,51,82,53,40,0,20,92,64,94,3.19
3401,2,33,15,30,85,1,64,78,,75,3.15
3402,2,14,25,78,31,3,,,,92,2.88
3403,2,79,58,14,19,3,,,,73,3.5
3404,0,89,52,32,62,,,,,,
3405,1,36,91,92,3,4,,,,,
3406,0,13,71,78,38,,,,,,
3407,1,22,84,87,92,0,72,43,15,,
3408,1,5,5,12,86,2,,,,,
3409,1,84,46,77,9,4,,,,,
3410,0,85,93,79,25,,,,,,
3411,2,97,36,89,65,3,,,,80,3.74
3412,1,87,60,19,85,1,72,54,,,
3413,1,30,53,43,99,1,78,92,,,
3414,0,21,76,84,37,,,,,,
3415,0,29,70,97,88,,,,,,
3416,0,5,15,44,7,,,,,,
3417,0,0,25,3,62,,,,,,
3418,2,36,1,99,53,1,79,90,,63,2.75
3419,0,79,51,78,70,,,,,,
3420,2,56,88,88,91,4,,,,67,3.43
3421,1,10,14,29,65,0,77,87,78,,
3422,1,11,85,83,6,4,,,,,
3423,0,23,81,40,26,,,,,,
3424,1,38,54,2,50,2,,,,,
3425,0,93,18,44,86,,,,,,
3426,2,26,59,18,9,3,,,,77,3.34
3427,0,86,74,94,88,,,,,,
3428,0,65,74,12,1,,,,,,
3429,0,79,9,92,2,,,,,,
3430,0,84,8,27,7,,,,,,
3431,2,88,44,82,57,4,,,,85,3.64
3432,2,8,40,14,9,0,41,43,20,65,3.82
3433,2,35,32,26,46,4,,,,60,2.94
3434,1,99,67,40,68,4,,,,,
3435,1,99,94,76,2,3,,,,,
3436,2,93,12,31,55,4,,,,68,2.88
3437,2,69,39,65,71,0,76,26,6,90,3.13
3438,2,5,81,8,56,2,,,,74,3.21
3439,0,43,61,20,44,,,,,,
3440,1,99,95,6,6,3,,,,,
3441,1,27,18,74,44,3,,,,,
3442,0,87,35,39,12,,,,,,
3443,0,27,65,60,73,,,,,,
3444,1,79,41,91,54,4,,,,,
3445,0,80,38,21,34,,,,,,
3446,0,63,84,63,41,,,,,,
3447,1,5,63,83,70,1,48,60,,,
3448,0,26,65,43,6,,,,,,
3449,1,72,41,79,50,2,,,,,
3450,2,5,64,7,14,0,57,98,38,96,2.79
3451,1,31,46,3,73,4,,,,,
3452,1,56,27,74,44,2,,,,,
3453,2,93,63,32,32,3,,,,68,2.56
3454,0,62,16,15,89,,,,,,
3455,0,16,71,14,32,,,,,,
3456,1,91,27,19,6,0,77,62,56,,
3457,0,92,75,63,99,,,,,,
3458,2,58,23,15,2,2,,,,85,2.46
3459,2,57,40,79,78,4,,,,78,3.04
3460,1,68,92,98,65,1,72,56,,,
3461,2,68,64,91,56,4,,,,65,3.02
3462,1,29,9,29,50,0,30,88,11,,
3463,2,5,63,67,53,3,,,,63,3.01
3464,0,95,68,33,14,,,,,,
3465,2,24,91,17,65,4,,,,70,2.79
3466,0,71,13,1,76,,,,,,
3467,0,90,6,59,39,,,,,,
3468,0,84,43,7,94,,,,,,
3469,2,91,57,71,75,4,,,,86,2.51
3470,0,93,8,71,97,,,,,,
3471,0,3,99,17,68,,,,,,
3472,1,56,52,20,33,1,77,91,,,
3473,2,47,1,77,11,4,,,,80,3.26
3474,1,63,71,21,27,3,,,,,
3475,1,80,2,74,78,1,6,20,,,
3476,1,29,78,89,55,0,65,33,84,,
3477,2,82,36,61,64,1,68,49,,77,3.94
3478,2,92,17,63,75,2,,,,86,3.16
3479,0,5,61,63,78,,,,,,
3480,0,52,35,85,65,,,,,,
3481,0,78,55,5,90,,,,,,
3482,1,91,71,95,75,1,36,23,,,
3483,2,5,84,91,30,1,6,26,,98,3.78
3484,1,20,15,73,56,0,52,83,59,,
3485,0,89,93,46,85,,,,,,
3486,2,36,69,68,95,3,,,,93,3.58
3487,2,43,33,47,62,3,,,,86,2.95
3488,0,35,59,29,95,,,,,,
3489,0,22,41,5,38,,,,,,
3490,2,35,77,22,70,1,93,73,,85,4.0
3491,2,2,78,89,57,0,79,30,64,60,2.87
3492,1,96,1,64,64,4,,,,,
3493,0,0,54,3,66,,,,,,
3494,1,12,18,1,66,0,58,69,8,,
3495,1,16,24,17,81,4,,,,,
3496,2,94,65,29,61,2,,,,84,3.2
3497,2,72,66,21,85,1,77,3,,61,3.43
3498,2,23,31,30,16,0,40,88,68,92,2.74
3499,1,38,31,76,30,2,,,,,
3500,1,50,54,90,63,2,,,,,
3501,2,15,29,14,92,4,,,,79,3.0
3502,1,82,33,49,57,3,,,,,
3503,0,7,49,6,30,,,,,,
3504,2,52,79,53,36,2,,,,64,4.0
3505,1,29,3,49,25,1,70,50,,,
3506,1,21,63,51,58,0,9,27,48,,
3507,1,94,4,99,64,0,56,64,55,,
3508,2,99,6,33,4,4,,,,67,3.1
3509,0,74,3,67,71,,,,,,
3510,2,93,86,23,29,0,0,49,60,81,3.35
3511,1,38,29,4,49,0,2,2,10,,
3512,0,0,70,27,77,,,,,,
3513,1,2,21,40,4,3,,,,,
3514,0,71,31,0,28,,,,,,
3515,1,66,35,83,22,1,72,76,,,
3516,0,59,35,17,9,,,,,,
3517,0,66,54,47,3,,,,,,
3518,0,17,81,28,83,,,,,,
3519,1,7,94,44,14,4,,,,,
3520,0,42,76,91,54,,,,,,
3521,2,49,33,34,89,0,57,79,26,77,2.88
3522,0,37,92,36,39,,,,,,
3523,2,43,52,78,36,3,,,,98,3.34
3524,0,17,74,6,21,,,,,,
3525,0,22,93,79,28,,,,,,
3526,0,93,30,90,63,,,,,,
3527,0,60,0,40,58,,,,,,
3528,1,27,40,41,36,0,97,25,97,,
3529,2,40,60,33,33,1,21,75,,81,3.85
3530,0,95,0,56,47,,,,,,
3531,2,51,10,6,30,2,,,,66,3.24
3532,1,11,28,2,75,2,,,,,
3533,0,4,19,86,61,,,,,,
3534,2,54,20,21,33,0,35,68,11,81,3.69
3535,2,57,97,10,40,2,,,,69,3.6
3536,0,76,65,21,22,,,,,,
3537,2,98,61,38,25,1,29,76,,99,2.49
3538,0,52,33,33,59,,,,,,
3539,2,24,4,54,52,2,,,,80,2.84
3540,0,39,21,27,96,,,,,,
3541,2,53,53,21,58,4,,,,80,2.74
3542,0,47,62,84,5,,,,,,
3543,0,42,11,45,86,,,,,,
3544,0,87,87,19,64,,,,,,
3545,2,66,21,16,74,0,92,1,75,74,3.13
3546,1,64,44,18,29,2,,,,,
3547,0,6,92,49,11,,,,,,
3548,1,10,48,68,56,0,91,13,28,,
3549,0,51,42,29,73,,,,,,
3550,1,53,19,72,43,1,1,0,,,
3551,0,56,5,47,3,,,,,,
3552,0,26,55,13,51,,,,,,
3553,2,53,80,10,19,4,,,,89,4.0
3554,1,60,79,64,71,2,,,,,
3555,1,19,11,11,5,4,,,,,
3556,2,69,23,20,5,0,62,56,40,99,3.63
3557,1,68,82,98,28,2,,,,,
3558,0,29,71,29,74,,,,,,
3559,1,71,96,7,81,2,,,,,
3560,1,41,63,62,51,4,,,,,
3561,1,79,86,69,68,3,,,,,
3562,2,16,17,13,64,1,49,22,,83,2.8
3563,1,96,28,95,61,3,,,,,
3564,1,79,67,78,15,0,86,44,30,,
3565,2,64,64,40,51,3,,,,67,2.64
3566,0,67,80,38,23,,,,,,
3567,2,86,90,16,83,3,,,,72,2.99
3568,0,48,10,99,32,,,,,,
3569,0,52,47,47,1,,,,,,
3570,1,92,4,13,54,1,95,72,,,
3571,0,73,1,55,38,,,,,,
3572,0,97,83,87,68,,,,,,
3573,0,31,2,15,90,,,,,,
3574,0,23,12,26,15,,,,,,
3575,1,17,16,60,37,4,,,,,
3576,2,62,21,12,23,4,,,,77,3.56
3577,1,74,53,7,17,0,2,2,69,,
3578,2,53,96,50,83,2,,,,93,3.04
3579,0,79,39,32,30,,,,,,
3580,0,76,75,30,59,,,,,,
3581,1,74,79,34,88,3,,,,,
3582,2,90,13,14,56,4,,,,92,3.04
3583,2,67,0,90,90,4,,,,74,3.28
3584,2,15,11,1,1,2,,,,63,3.48
3585,2,53,53,41,46,4,,,,84,2.44
3586,0,56,63,59,23,,,,,,
3587,2,39,48,12,42,1,37,33,,82,3.03
3588,2,38,82,46,55,2,,,,68,2.94
3589,1,81,58,7,6,1,77,33,,,
3590,2,39,70,52,62,2,,,,69,3.6
3591,1,61,64,51,63,4,,,,,
3592,2,22,52,61,9,1,20,37,,83,3.41
3593,1,45,9,0,44,2,,,,,
3594,0,76,14,98,84,,,,,,
3595,1,4,29,12,88,2,,,,,
3596,2,16,91,89,10,1,34,83,,94,2.63
3597,1,18,48,35,24,4,,,,,
3598,0,21,76,48,75,,,,,,
3599,2,93,93,32,45,2,,,,92,3.49
3600,1,23,0,37,95,1,96,70,,,
3601,1,17,24,38,10,0,8,57,37,,
3602,0,52,8,87,31,,,,,,
3603,1,57,34,2,14,3,,,,,
3604,2,79,23,9,98,3,,,,63,2.7
3605,0,89,84,25,62,,,,,,
3606,0,31,66,27,52,,,,,,
3607,1,56,30,26,63,2,,,,,
3608,1,40,22,17,65,3,,,,,
3609,1,34,12,49,37,1,63,18,,,
3610,1,94,35,94,61,3,,,,,
3611,1,76,14,17,62,0,31,57,32,,
3612,0,80,26,8,74,,,,,,
3613,0,69,96,44,88,,,,,,
3614,2,51,94,49,47,2,,,,94,3.3
3615,0,34,29,77,72,,,,,,
3616,2,26,82,25,80,1,7,12,,94,2.8
3617,1,70,80,56,73,0,28,81,84,,
3618,2,84,84,29,68,1,10,57,,72,2.51
3619,1,89,17,21,96,3,,,,,
3620,1,96,52,41,7,2,,,,,
3621,2,55,6,71,90,1,52,79,,86,2.49
3622,2,3,12,20,67,1,38,83,,68,3.51
3623,0,44,16,58,5,,,,,,
3624,2,88,28,77,95,1,1,89,,74,2.6
3625,1,54,29,74,26,3,,,,,
3626,0,92,77,96,28,,,,,,
3627,2,68,40,38,90,1,29,85,,75,3.28
3628,0,25,33,87,6,,,,,,
3629,2,23,10,12,4,2,,,,93,3.21
3630,1,11,86,2,72,2,,,,,
3631,2,25,34,90,41,4,,,,75,2.35
3632,1,57,32,19,70,3,,,,,
3633,2,13,75,25,80,0,70,58,78,71,2.92
3634,0,74,85,48,41,,,,,,
3635,0,6,75,35,81,,,,,,
3636,1,21,76,94,34,1,2,42,,,
3637,0,24,52,87,13,,,,,,
3638,1,61,46,49,71,1,96,62,,,
3639,1,66,49,76,23,2,,,,,
3640,0,68,54,26,61,,,,,,
3641,1,5,12,73,91,1,23,37,,,
3642,1,20,21,28,41,1,91,19,,,
3643,1,49,45,91,95,0,20,8,16,,
3644,1,76,46,89,20,1,1,11,,,
3645,0,3,23,2,12,,,,,,
3646,0,79,68,62,56,,,,,,
3647,1,14,25,2,54,3,,,,,
3648,1,86,98,2,80,3,,,,,
3649,2,74,48,65,0,3,,,,90,3.82
3650,0,38,84,53,68,,,,,,
3651,1,47,81,35,64,3,,,,,
3652,2,23,62,51,50,4,,,,65,3.02
3653,2,53,48,70,3,0,19,60,38,62,2.62
3654,1,12,87,64,20,3,,,,,
3655,0,49,6,22,3,,,,,,
3656,1,71,10,6,61,1,17,33,,,
3657,0,2,38,71,0,,,,,,
3658,2,8,98,60,45,1,36,83,,95,2.89
3659,2,73,68,31,16,4,,,,85,3.28
3660,0,90,37,21,61,,,,,,
3661,2,31,63,61,63,0,77,83,56,61,2.93
3662,0,18,41,71,61,,,,,,
3663,2,25,86,46,15,1,9,0,,77,3.96
3664,1,4,94,8,11,3,,,,,
3665,2,37,31,57,97,0,44,52,82,74,2.38
3666,2,52,54,15,37,3,,,,93,3.55
3667,2,1,11,14,54,1,45,16,,85,2.63
3668,2,97,92,88,1,1,39,7,,73,3.2
3669,1,28,89,87,6,0,73,98,71,,
3670,1,21,26,25,26,4,,,,,
3671,1,89,16,88,49,2,,,,,
3672,1,91,6,50,68,4,,,,,
3673,0,89,72,93,71,,,,,,
3674,1,5,39,46,67,2,,,,,
3675,1,21,82,24,57,0,28,78,80,,
3676,0,89,32,59,5,,,,,,
3677,0,45,81,95,1,,,,,,
3678,1,33,98,69,6,2,,,,,
3679,2,32,40,96,60,4,,,,98,3.78
3680,0,70,93,81,83,,,,,,
3681,0,91,81,16,65,,,,,,
3682,1,17,54,11,5,2,,,,,
3683,2,62,94,80,46,1,10,89,,70,3.53
3684,2,90,4,64,29,2,,,,80,3.11
3685,2,94,67,94,43,1,99,41,,93,4.0
3686,1,10,18,94,10,3,,,,,
3687,1,6,52,74,40,4,,,,,
3688,2,50,41,38,9,1,96,79,,75,3.19
3689,1,14,29,91,1,1,14,65,,,
3690,2,94,32,57,5,3,,,,78,2.49
3691,1,90,79,29,27,2,,,,,
3692,2,31,61,91,49,0,42,88,90,98,3.24
3693,2,27,43,46,81,3,,,,79,2.56
3694,0,2,1,31,19,,,,,,
3695,1,76,31,70,5,2,,,,,
3696,0,14,62,44,61,,,,,,
3697,0,74,96,96,60,,,,,,
3698,0,12,93,13,11,,,,,,
3699,2,39,23,37,83,4,,,,60,4.0
3700,1,21,69,26,45,1,38,15,,,
3701,1,34,89,35,85,2,,,,,
3702,2,88,34,49,0,0,79,48,24,90,3.62
3703,2,4,37,35,79,0,88,93,90,97,3.76
3704,0,55,36,64,32,,,,,,
3705,0,11,37,43,71,,,,,,
3706,2,61,3,69,84,2,,,,96,2.67
3707,0,90,61,5,36,,,,,,
3708,0,17,47,39,67,,,,,,
3709,1,85,91,2,96,4,,,,,
3710,0,76,89,76,8,,,,,,
3711,0,81,53,22,16,,,,,,
3712,2,98,70,58,41,3,,,,91,2.9
3713,0,56,13,50,36,,,,,,
3714,2,92,51,68,60,4,,,,93,2.94
3715,1,8,91,69,23,4,,,,,
3716,0,8,37,46,99,,,,,,
3717,2,55,22,95,84,1,48,88,,96,3.24
3718,2,45,73,81,90,2,,,,85,3.04
3719,0,82,93,5,27,,,,,,
3720,0,36,25,87,38,,,,,,
3721,0,29,67,30,90,,,,,,
3722,2,87,10,1,1,1,42,87,,71,2.83
3723,2,84,90,85,91,0,92,16,29,73,3.21
3724,0,29,42,52,63,,,,,,
3725,1,73,56,89,17,3,,,,,
3726,2,85,52,36,40,0,4,73,63,87,2.95
3727,0,48,40,3,68,,,,,,
3728,1,93,57,45,26,3,,,,,
3729,2,4,45,62,91,4,,,,81,4.0
3730,2,58,30,55,11,0,80,83,22,65,3.61
3731,0,94,67,99,45,,,,,,
3732,1,32,38,18,55,0,29,94,77,,
3733,2,78,58,91,84,1,51,17,,99,2.96
3734,1,49,17,84,83,3,,,,,
3735,2,8,31,63,66,0,69,88,94,97,2.78
3736,0,5,12,68,17,,,,,,
3737,2,22,88,41,52,4,,,,82,3.41
3738,2,13,41,71,99,0,93,55,43,90,3.07
3739,1,40,28,87,98,3,,,,,
3740,1,36,12,57,83,0,80,38,25,,
3741,0,79,69,76,14,,,,,,
3742,2,72,12,1,81,1,83,64,,73,3.64
3743,2,2,60,89,66,4,,,,73,2.42
3744,1,29,38,77,82,2,,,,,
3745,1,9,53,38,73,2,,,,,
3746,2,77,96,32,71,3,,,,98,2.83
3747,2,70,40,35,46,4,,,,83,2.75
3748,1,15,38,29,29,1,63,58,,,
3749,0,17,92,65,55,,,,,,
3750,1,14,8,58,87,3,,,,,
3751,2,38,79,5,21,3,,,,87,2.77
3752,2,95,22,32,91,1,4,65,,92,3.02
3753,2,99,55,34,67,3,,,,78,3.31
3754,1,30,66,80,66,2,,,,,
3755,1,32,26,5,0,1,20,30,,,
3756,0,77,80,20,92,,,,,,
3757,0,72,9,40,85,,,,,,
3758,0,82,49,3,77,,,,,,
3759,2,39,97,52,2,2,,,,99,3.97
3760,2,86,93,88,58,1,17,7,,62,2.87
3761,2,38,93,77,5,3,,,,82,3.27
3762,1,83,85,21,19,0,25,86,77,,
3763,0,70,87,28,86,,,,,,
3764,1,8,8,42,47,3,,,,,
3765,2,11,93,70,83,1,69,24,,71,3.32
3766,2,5,87,58,69,4,,,,66,2.86
3767,0,8,65,84,82,,,,,,
3768,1,24,34,34,13,3,,,,,
3769,0,42,72,88,16,,,,,,
3770,2,11,18,16,86,4,,,,81,3.35
3771,1,9,55,14,47,1,71,96,,,
3772,1,42,95,98,16,3,,,,,
3773,1,0,73,61,15,4,,,,,
3774,1,15,30,98,66,4,,,,,
3775,2,89,88,35,68,4,,,,62,3.05
3776,2,51,86,23,20,2,,,,85,4.0
3777,0,41,66,45,24,,,,,,
3778,1,68,44,62,97,4,,,,,
3779,0,89,64,82,10,,,,,,
3780,2,77,46,0,90,0,62,96,83,61,3.17
3781,2,91,85,86,47,2,,,,95,2.99
3782,1,59,16,56,65,0,70,85,57,,
3783,2,7,27,86,75,0,0,20,81,80,3.39
3784,1,0,54,56,70,4,,,,,
3785,0,70,80,86,52,,,,,,
3786,1,32,30,55,56,3,,,,,
3787,2,42,77,90,14,3,,,,71,3.2
3788,1,42,77,57,43,1,20,22,,,
3789,0,43,62,35,13,,,,,,
3790,1,69,10,4,79,3,,,,,
3791,0,51,72,81,21,,,,,,
3792,2,51,36,6,44,4,,,,97,2.94
3793,1,3,33,2,51,4,,,,,
3794,1,15,86,76,84,0,28,6,77,,
3795,2,90,86,27,16,1,67,51,,84,3.3
3796,1,93,67,77,90,3,,,,,
3797,0,48,59,69,22,,,,,,
3798,0,56,29,82,18,,,,,,
3799,0,12,74,56,79,,,,,,
3800,0,53,65,23,50,,,,,,
3801,1,35,62,43,16,2,,,,,
3802,1,30,75,88,53,1,63,40,,,
3803,1,49,8,45,3,4,,,,,
3804,1,18,17,4,83,1,74,83,,,
3805,1,2,64,27,30,3,,,,,
3806,0,1,6,42,97,,,,,,
3807,1,44,97,12,39,1,72,24,,,
3808,0,17,47,41,86,,,,,,
3809,1,64,74,77,48,3,,,,,
3810,0,66,88,16,98,,,,,,
3811,0,69,70,46,77,,,,,,
3812,2,95,73,25,56,0,26,41,41,69,2.67
3813,2,23,52,2,37,2,,,,99,3.15
3814,1,18,30,32,94,1,79,34,,,
3815,1,13,19,98,40,1,79,0,,,
3816,0,44,35,72,76,,,,,,
3817,2,39,31,15,79,2,,,,89,3.27
3818,1,8,13,53,11,2,,,,,
3819,2,97,76,87,78,4,,,,60,3.08
3820,1,40,24,45,93,4,,,,,
3821,2,26,42,12,21,4,,,,86,2.7
3822,2,43,18,64,42,3,,,,91,3.06
3823,0,72,22,54,76,,,,,,
3824,1,26,95,52,9,1,8,84,,,
3825,1,68,44,51,63,1,42,43,,,
3826,1,67,37,95,81,1,0,36,,,
3827,1,58,12,64,23,0,58,5,42,,
3828,1,81,64,41,61,2,,,,,
3829,0,44,14,70,72,,,,,,
3830,0,25,20,93,19,,,,,,
3831,1,85,50,58,47,0,70,80,82,,
3832,1,51,78,53,6,4,,,,,
3833,0,1,60,22,8,,,,,,
3834,1,37,81,84,71,0,33,3,33,,
3835,1,52,42,20,15,1,35,80,,,
3836,1,42,91,66,86,3,,,,,
3837,1,24,29,87,86,1,74,16,,,
3838,2,90,63,77,12,4,,,,89,3.06
3839,2,12,57,30,34,0,70,57,70,68,2.65
3840,1,11,15,52,93,3,,,,,
3841,2,42,9,97,24,4,,,,92,3.55
3842,0,91,66,53,96,,,,,,
3843,0,99,26,66,27,,,,,,
3844,2,73,60,54,34,0,82,10,1,82,3.13
3845,0,64,26,66,7,,,,,,
3846,2,64,60,86,51,2,,,,69,3.32
3847,2,44,32,62,75,2,,,,72,2.91
3848,0,83,45,63,72,,,,,,
3849,2,80,2,13,28,4,,,,66,3.31
3850,1,1,55,59,3,3,,,,,
3851,0,56,84,19,11,,,,,,
3852,0,32,96,61,92,,,,,,
3853,0,49,28,37,50,,,,,,
3854,2,46,59,26,75,3,,,,74,2.7
3855,1,33,98,10,47,1,79,33,,,
3856,0,64,42,38,10,,,,,,
3857,2,7,28,79,49,2,,,,97,3.81
3858,2,16,6,59,3,1,97,79,,66,3.34
3859,0,11,93,9,99,,,,,,
3860,0,38,22,77,22,,,,,,
3861,0,67,29,49,19,,,,,,
3862,2,46,75,7,35,1,5,86,,77,3.49
3863,0,11,80,71,42,,,,,,
3864,0,69,37,76,49,,,,,,
3865,1,27,42,22,58,3,,,,,
3866,0,65,41,81,18,,,,,,
3867,2,7,4,83,89,2,,,,79,2.88
3868,0,32,29,60,98,,,,,,
3869,0,8,3,22,51,,,,,,
3870,0,49,58,56,17,,,,,,
3871,0,20,0,96,44,,,,,,
3872,1,44,95,36,21,3,,,,,
3873,1,95,96,70,57,2,,,,,
3874,1,56,37,88,44,4,,,,,
3875,1,6,20,40,72,2,,,,,
3876,1,81,24,86,12,1,35,89,,,
3877,1,0,15,33,62,1,76,54,,,
3878,1,47,22,74,41,3,,,,,
3879,0,54,51,25,14,,,,,,
3880,2,90,64,25,20,4,,,,60,3.98
3881,1,39,28,8,85,4,,,,,
3882,1,61,28,0,47,0,3,80,70,,
3883,2,44,68,80,33,3,,,,76,3.23
3884,2,34,1,12,66,3,,,,74,2.98
3885,2,3,71,44,28,3,,,,65,3.36
3886,1,8,2,25,54,3,,,,,
3887,0,20,13,49,16,,,,,,
3888,0,41,11,41,17,,,,,,
3889,2,68,28,66,44,4,,,,93,3.68
3890,0,77,26,16,92,,,,,,
3891,1,36,82,17,22,1,44,95,,,
3892,2,88,54,57,47,2,,,,67,3.12
